trial_num,train_acc,train_loss,valid_acc,valid_loss,test_acc,test_loss
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9680285453796388,3.224506139755249,0.8062999844551086,4.054736137390137,0.8027999997138977,4.092304229736328
2.0,0.3142000138759613,4.476874351501465,0.31700000166893,4.524843692779541,0.3100000023841858,4.557376861572266
3.0,0.9778000116348268,3.1817445755004883,0.812999963760376,4.024188041687012,0.8009999990463257,4.084911823272705
4.0,0.644257128238678,4.450985908508301,0.6410999894142151,4.493520736694336,0.6385999917984009,4.523140907287598
5.0,0.9661999940872192,3.23526930809021,0.7411999702453613,4.3552350997924805,0.746399998664856,4.354719638824463
6.0,0.9361714124679564,3.3714752197265625,0.7745999693870544,4.127431869506836,0.7735999822616577,4.165189266204834
7.0,0.6272571682929993,4.451297760009766,0.6316999793052673,4.493196964263916,0.6241999864578247,4.524168968200684
8.0,0.9951428771018982,3.116951465606689,0.7798999547958374,4.273857593536377,0.7675999999046326,4.336405277252197
9.0,0.9316571354866028,3.364063262939453,0.7759000062942505,4.068718433380127,0.7685999870300293,4.139813423156738
10.0,0.692971408367157,4.434677600860596,0.694599986076355,4.478343963623047,0.6887999773025513,4.51131010055542
11.0,0.9673143029212952,3.23008131980896,0.788599967956543,4.142160415649414,0.7853999733924866,4.184822082519531
12.0,0.970114290714264,3.223429203033448,0.8122999668121338,4.061024188995361,0.8009999990463257,4.140383243560791
13.0,0.9401714205741882,3.285801887512207,0.7829999923706055,4.0449419021606445,0.7793999910354614,4.084967613220215
14.0,0.9529714584350586,3.302629470825196,0.791700005531311,4.126259326934815,0.7843999862670898,4.185634613037109
15.0,0.8678857088088989,3.496518611907959,0.7386999726295471,4.125264644622803,0.7310000061988831,4.185030937194824
16.0,0.9280285835266112,3.361063003540039,0.7924999594688416,4.023242473602295,0.7815999984741211,4.079726696014404
17.0,0.9162856936454772,3.4236624240875244,0.7836999893188477,4.094799041748047,0.7667999863624573,4.179494380950928
18.0,0.5664857029914856,4.451198577880859,0.5681999921798706,4.493398189544678,0.5591999888420105,4.522698402404785
19.0,0.8548856973648071,3.6507935523986816,0.7748000025749207,4.028032302856445,0.770799994468689,4.077387809753418
20.0,0.9720285534858704,3.204259395599365,0.8062999844551086,4.056130409240723,0.7925999760627747,4.140408039093018
21.0,0.9490000009536744,3.2837226390838623,0.8047999739646912,4.011429786682129,0.7981999516487122,4.060370445251465
22.0,0.9869714379310608,3.153582572937012,0.8007999658584595,4.127784729003906,0.7989999651908875,4.151767730712891
23.0,0.9874857068061828,3.1517248153686523,0.8051999807357788,4.114096641540527,0.8093999624252319,4.133537769317627
24.0,0.98237144947052,3.1654815673828125,0.8370999693870544,3.9254016876220703,0.8258000016212463,3.998386859893799
25.0,0.9918000102043152,3.1299219131469727,0.8129000067710876,4.110186576843262,0.7949999570846558,4.19823169708252
26.0,0.9751142859458924,3.205118656158448,0.8252999782562256,3.96630334854126,0.8172000050544739,4.02055549621582
27.0,0.9871143102645874,3.149393081665039,0.8179000020027161,4.038473606109619,0.8127999901771545,4.080429553985596
28.0,0.9885428547859192,3.1475725173950195,0.8158999681472778,4.057077884674072,0.8021999597549438,4.129855632781982
29.0,0.7341142892837524,4.426523685455322,0.7211999893188477,4.482621192932129,0.7227999567985535,4.5099053382873535
30.0,0.9288856983184814,3.4014570713043213,0.777899980545044,4.130395412445068,0.7685999870300293,4.192815780639648
31.0,0.8814571499824524,3.582545280456543,0.7584999799728394,4.152767658233643,0.7626000046730042,4.173830509185791
32.0,0.9318857192993164,3.390719175338745,0.7763999700546265,4.130151748657227,0.7683999538421631,4.187550067901611
33.0,0.9602285623550416,3.272237062454224,0.7795000076293945,4.188178539276123,0.7753999829292297,4.219384670257568
34.0,0.946485698223114,3.314259529113769,0.7788999676704407,4.158186912536621,0.7771999835968018,4.178063869476318
35.0,0.9641143083572388,3.2512669563293457,0.7577999830245972,4.25715446472168,0.7471999526023865,4.321617126464844
36.0,0.8742856979370117,3.5991082191467285,0.750499963760376,4.166844844818115,0.7409999966621399,4.205272674560547
37.0,0.9639428853988647,3.231452465057373,0.7906000018119812,4.087022304534912,0.7838000059127808,4.147519111633301
38.0,0.9001142978668213,3.4867870807647705,0.7619999647140503,4.149247169494629,0.7623999714851379,4.178080081939697
39.0,0.8862571716308594,3.5156166553497314,0.7493999600410461,4.171106338500977,0.7459999918937683,4.216878890991211
40.0,0.8796856999397278,3.5372002124786377,0.7307999730110168,4.233119964599609,0.7260000109672546,4.281387805938721
41.0,0.9702000021934508,3.232974052429199,0.8036999702453613,4.083474636077881,0.7965999841690063,4.129053592681885
42.0,0.9382285475730896,3.305248260498047,0.7960999608039856,4.020122051239014,0.7907999753952026,4.07074499130249
43.0,0.7665143013000488,3.9607126712799072,0.7299000024795532,4.171721935272217,0.722000002861023,4.237545490264893
44.0,0.855657160282135,3.6173691749572754,0.7275999784469604,4.212081432342529,0.7379999756813049,4.210259437561035
45.0,0.9909428358078004,3.134403944015503,0.8344999551773071,3.9942145347595215,0.823199987411499,4.062817573547363
46.0,0.972599983215332,3.209418535232544,0.7994999885559082,4.103827953338623,0.7960000038146973,4.143887996673584
47.0,0.902999997138977,3.467726469039917,0.771399974822998,4.101250648498535,0.7698000073432922,4.138027191162109
48.0,0.954800009727478,3.281416893005371,0.7884999513626099,4.1145782470703125,0.7845999598503113,4.1658196449279785
49.0,0.930228590965271,3.363301038742065,0.7637999653816223,4.189914226531982,0.7554000020027161,4.232239723205566
50.0,0.9538285732269287,3.276949167251587,0.7804999947547913,4.1034016609191895,0.7795999646186829,4.138167858123779
